HGNC ID,Approved symbol,Approved name,Status,Locus type,NCBI Gene ID(supplied by NCBI),OMIM ID(supplied by OMIM),,,,
HGNC:10535,SAR1B,secretion associated Ras related GTPase 1B,Approved,gene with protein product,51128,607690,,,,
HGNC:28789,SARAF,store-operated calcium entry associated regulatory factor,Approved,gene with protein product,51669,614768,,,,
HGNC:10536,SARDH,sarcosine dehydrogenase,Approved,gene with protein product,1757,604455,,,,
HGNC:17074,SARM1,sterile alpha and TIR motif containing 1,Approved,gene with protein product,23098,607732,,,,
HGNC:24432,SARNP,SAP domain containing ribonucleoprotein,Approved,gene with protein product,84324,610049,,,,
HGNC:10537,SARS1,seryl-tRNA synthetase 1,Approved,gene with protein product,6301,607529,,,,
HGNC:17697,SARS2,seryl-tRNA synthetase 2, mitochondrial,Approved,gene with protein product,54938,612804,,,
HGNC:10538,SART1,spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP,Approved,gene with protein product,9092,605941,,,
HGNC:16860,SART3,spliceosome associated factor 3, U4/U6 recycling protein,Approved,gene with protein product,9733,611684,,,
HGNC:19182,SASH1,SAM and SH3 domain containing 1,Approved,gene with protein product,23328,607955,,,,
HGNC:15975,SASH3,SAM and SH3 domain containing 3,Approved,gene with protein product,54440,300441,,,,
HGNC:25403,SASS6,SAS-6 centriolar assembly protein,Approved,gene with protein product,163786,609321,,,,
HGNC:10540,SAT1,spermidine/spermine N1-acetyltransferase 1,Approved,gene with protein product,6303,313020,,,,
HGNC:23160,SAT2,spermidine/spermine N1-acetyltransferase family member 2,Approved,gene with protein product,112483,611463,,,,
HGNC:10541,SATB1,SATB homeobox 1,Approved,gene with protein product,6304,602075,,,,
HGNC:50687,SATB1-AS1,SATB1 antisense RNA 1,Approved,RNA, long non-coding,101927777,,,,
HGNC:21637,SATB2,SATB homeobox 2,Approved,gene with protein product,23314,608148,,,,
HGNC:26490,SATB2-AS1,SATB2 antisense RNA 1,Approved,RNA, long non-coding,150538,,,,
HGNC:27992,SATL1,spermidine/spermine N1-acetyl transferase like 1,Approved,gene with protein product,340562,,,,,
HGNC:17795,SAV1,salvador family WW domain containing protein 1,Approved,gene with protein product,60485,607203,,,,
HGNC:28566,SAXO1,stabilizer of axonemal microtubules 1,Approved,gene with protein product,158297,616292,,,,
HGNC:33727,SAXO2,stabilizer of axonemal microtubules 2,Approved,gene with protein product,283726,,,,,
HGNC:21025,SAYSD1,SAYSVFN motif domain containing 1,Approved,gene with protein product,55776,,,,,
HGNC:19440,SBDS,SBDS ribosome maturation factor,Approved,gene with protein product,51119,607444,,,,
HGNC:21646,SBDSP1,SBDS pseudogene 1,Approved,pseudogene,155370,,,,,
HGNC:10542,SBF1,SET binding factor 1,Approved,gene with protein product,6305,603560,,,,
HGNC:31098,SBF1P1,SET binding factor 1 pseudogene 1,Approved,pseudogene,100133234,,,,,
HGNC:54552,SBF1P2,SBF1 pseudogene 2,Approved,pseudogene,390997,,,,,
HGNC:2135,SBF2,SET binding factor 2,Approved,gene with protein product,81846,607697,,,,
HGNC:27438,SBF2-AS1,SBF2 antisense RNA 1,Approved,RNA, long non-coding,283104,,,,
HGNC:17699,SBK1,SH3 domain binding kinase 1,Approved,gene with protein product,388228,,,,,
HGNC:34416,SBK2,SH3 domain binding kinase family member 2,Approved,gene with protein product,646643,,,,,
HGNC:44121,SBK3,SH3 domain binding kinase family member 3,Approved,gene with protein product,100130827,,,,,
HGNC:22973,SBNO1,strawberry notch homolog 1,Approved,gene with protein product,55206,614274,,,,
HGNC:54355,SBNO1-AS1,SBNO1 antisense RNA 1,Approved,RNA, long non-coding,112268105,,,,
HGNC:29158,SBNO2,strawberry notch homolog 2,Approved,gene with protein product,22904,615729,,,,
HGNC:24950,SBSN,suprabasin,Approved,gene with protein product,374897,609969,,,,
HGNC:30362,SBSPON,somatomedin B and thrombospondin type 1 domain containing,Approved,gene with protein product,157869,,,,,
HGNC:10546,SC4MOP,sterol-C4-methyl oxidase pseudogene,Approved,pseudogene,6308,,,,,
HGNC:10547,SC5D,sterol-C5-desaturase,Approved,gene with protein product,6309,602286,,,,
HGNC:43718,SCAANT1,SCA7/ATXN7 antisense RNA 1,Approved,RNA, long non-coding,100861563,614481,,,
HGNC:30403,SCAF1,SR-related CTD associated factor 1,Approved,gene with protein product,58506,617264,,,,
HGNC:19304,SCAF4,SR-related CTD associated factor 4,Approved,gene with protein product,57466,616023,,,,
HGNC:20959,SCAF8,SR-related CTD associated factor 8,Approved,gene with protein product,22828,616024,,,,
HGNC:10784,SCAF11,SR-related CTD associated factor 11,Approved,gene with protein product,9169,603668,,,,
HGNC:26709,SCAI,suppressor of cancer cell invasion,Approved,gene with protein product,286205,619222,,,,
HGNC:10563,SCAMP1,secretory carrier membrane protein 1,Approved,gene with protein product,9522,606911,,,,
HGNC:50544,SCAMP1-AS1,SCAMP1 antisense RNA 1,Approved,RNA, long non-coding,728769,,,,
HGNC:10564,SCAMP2,secretory carrier membrane protein 2,Approved,gene with protein product,10066,606912,,,,
HGNC:10565,SCAMP3,secretory carrier membrane protein 3,Approved,gene with protein product,10067,606913,,,,
HGNC:30385,SCAMP4,secretory carrier membrane protein 4,Approved,gene with protein product,113178,613764,,,,
HGNC:30386,SCAMP5,secretory carrier membrane protein 5,Approved,gene with protein product,192683,613766,,,,
HGNC:10566,SCAND1,SCAN domain containing 1,Approved,gene with protein product,51282,610416,,,,
HGNC:10567,SCAND2P,SCAN domain containing 2 pseudogene,Approved,pseudogene,54581,610417,,,,
HGNC:13851,SCAND3,SCAN domain containing 3,Approved,gene with protein product,114821,615254,,,,
HGNC:42037,SCAND3P1,SCAND3 pseudogene 1,Approved,pseudogene,100873886,,,,,
HGNC:30634,SCAP,SREBF chaperone,Approved,gene with protein product,22937,601510,,,,
HGNC:13081,SCAPER,S-phase cyclin A associated protein in the ER,Approved,gene with protein product,49855,611611,,,,
HGNC:19000,SCARA3,scavenger receptor class A member 3,Approved,gene with protein product,51435,602728,,,,
HGNC:28701,SCARA5,scavenger receptor class A member 5,Approved,gene with protein product,286133,611306,,,,
HGNC:1664,SCARB1,scavenger receptor class B member 1,Approved,gene with protein product,949,601040,,,,
HGNC:1665,SCARB2,scavenger receptor class B member 2,Approved,gene with protein product,950,602257,,,,
HGNC:16820,SCARF1,scavenger receptor class F member 1,Approved,gene with protein product,8578,607873,,,,
HGNC:19869,SCARF2,scavenger receptor class F member 2,Approved,gene with protein product,91179,613619,,,,
HGNC:32555,SCARNA1,small Cajal body-specific RNA 1,Approved,RNA, small nucleolar,677774,,,,
HGNC:32558,SCARNA2,small Cajal body-specific RNA 2,Approved,RNA, small nucleolar,677766,,,,
HGNC:32577,SCARNA3,small Cajal body-specific RNA 3,Approved,RNA, small nucleolar,677679,,,,
HGNC:32560,SCARNA4,small Cajal body-specific RNA 4,Approved,RNA, small nucleolar,677771,,,,
HGNC:32561,SCARNA5,small Cajal body-specific RNA 5,Approved,RNA, small nucleolar,677775,615640,,,
HGNC:32562,SCARNA6,small Cajal body-specific RNA 6,Approved,RNA, small nucleolar,677772,615641,,,
HGNC:32563,SCARNA7,small Cajal body-specific RNA 7,Approved,RNA, small nucleolar,677767,615644,,,
HGNC:32564,SCARNA8,small Cajal body-specific RNA 8,Approved,RNA, small nucleolar,677776,615646,,,
HGNC:32566,SCARNA9,small Cajal body-specific RNA 9,Approved,RNA, small nucleolar,619383,,,,
HGNC:33559,SCARNA9L,small Cajal body-specific RNA 9 like,Approved,pseudogene,100158262,,,,,
HGNC:32567,SCARNA10,small Cajal body-specific RNA 10,Approved,RNA, small nucleolar,692148,615639,,,
HGNC:32568,SCARNA11,small Cajal body-specific RNA 11,Approved,RNA, small nucleolar,677780,,,,
HGNC:32569,SCARNA12,small Cajal body-specific RNA 12,Approved,RNA, small nucleolar,677777,615642,,,
HGNC:32570,SCARNA13,small Cajal body-specific RNA 13,Approved,RNA, small nucleolar,677768,,,,
HGNC:32571,SCARNA14,small Cajal body-specific RNA 14,Approved,RNA, small nucleolar,692149,,,,
HGNC:32572,SCARNA15,small Cajal body-specific RNA 15,Approved,RNA, small nucleolar,677778,612675,,,
HGNC:32573,SCARNA16,small Cajal body-specific RNA 16,Approved,RNA, small nucleolar,677781,,,,
HGNC:32574,SCARNA17,small Cajal body-specific RNA 17,Approved,RNA, small nucleolar,677769,615645,,,
HGNC:32559,SCARNA18,small Cajal body-specific RNA 18,Approved,RNA, small nucleolar,677765,611329,,,
HGNC:52236,SCARNA18B,small Cajal body-specific RNA 18B,Approved,RNA, small nucleolar,107397392,,,,
HGNC:32578,SCARNA20,small Cajal body-specific RNA 20,Approved,RNA, small nucleolar,677681,,,,
HGNC:32579,SCARNA21,small Cajal body-specific RNA 21,Approved,RNA, small nucleolar,677763,,,,
HGNC:52237,SCARNA21B,small Cajal body-specific RNA 21B,Approved,RNA, small nucleolar,107397391,,,,
HGNC:32580,SCARNA22,small Cajal body-specific RNA 22,Approved,RNA, small nucleolar,677770,,,,
HGNC:32581,SCARNA23,small Cajal body-specific RNA 23,Approved,RNA, small nucleolar,677773,,,,
HGNC:50385,SCARNA26A,small Cajal body-specific RNA 26A,Approved,RNA, small nucleolar,106633810,,,,
HGNC:51394,SCARNA26B,small Cajal body-specific RNA 26B,Approved,RNA, small nucleolar,106633816,,,,
HGNC:33614,SCARNA27,small Cajal body-specific RNA 27,Approved,RNA, small nucleolar,100124533,,,,
HGNC:50388,SCARNA28,small Cajal body-specific RNA 28,Approved,RNA, small nucleolar,106633801,,,,
HGNC:32411,SCART1,scavenger receptor family member expressed on T cells 1,Approved,gene with protein product,619207,,,,,
HGNC:52930,SCAT1,S-phase cancer associated transcript 1,Approved,RNA, long non-coding,101928710,,,,
HGNC:53976,SCAT2,S-phase cancer associated transcript 2,Approved,RNA, long non-coding,112935960,,,,
HGNC:40967,SCAT8,S-phase cancer associated transcript 8,Approved,RNA, long non-coding,112935969,,,,
HGNC:24275,SCCPDH,saccharopine dehydrogenase (putative),Approved,gene with protein product,51097,,,,,
HGNC:10571,SCD,stearoyl-CoA desaturase,Approved,gene with protein product,6319,604031,,,,
HGNC:21088,SCD5,stearoyl-CoA desaturase 5,Approved,gene with protein product,79966,608370,,,,
HGNC:10572,SCDP1,stearoyl-CoA desaturase pseudogene 1,Approved,pseudogene,645313,,,,,
HGNC:10573,SCEL,sciellin,Approved,gene with protein product,8796,604112,,,,
HGNC:39895,SCEL-AS1,SCEL antisense RNA 1,Approved,RNA, long non-coding,104355296,,,,
HGNC:20726,SCFD1,sec1 family domain containing 1,Approved,gene with protein product,23256,618207,,,,
HGNC:30676,SCFD2,sec1 family domain containing 2,Approved,gene with protein product,152579,,,,,
HGNC:10575,SCG2,secretogranin II,Approved,gene with protein product,7857,118930,,,,
HGNC:13707,SCG3,secretogranin III,Approved,gene with protein product,29106,611796,,,,
HGNC:10816,SCG5,secretogranin V,Approved,gene with protein product,6447,173120,,,,
HGNC:40524,SCG5-AS1,SCG5 antisense RNA 1,Approved,RNA, long non-coding,105370757,,,,
HGNC:12523,SCGB1A1,secretoglobin family 1A member 1,Approved,gene with protein product,7356,192020,,,,
HGNC:18392,SCGB1B1P,secretoglobin family 1B member 1, pseudogene,Approved,pseudogene,112441443,,,,
HGNC:20741,SCGB1B2P,secretoglobin family 1B member 2, pseudogene,Approved,pseudogene,643719,,,,
HGNC:20943,SCGB1B3P,secretoglobin family 1B member 3, pseudogene,Approved,pseudogene,112163673,,,,
HGNC:18394,SCGB1C1,secretoglobin family 1C member 1,Approved,gene with protein product,147199,610176,,,,
HGNC:51242,SCGB1C2,secretoglobin family 1C member 2,Approved,gene with protein product,653486,,,,,
HGNC:18395,SCGB1D1,secretoglobin family 1D member 1,Approved,gene with protein product,10648,615060,,,,
HGNC:18396,SCGB1D2,secretoglobin family 1D member 2,Approved,gene with protein product,10647,615061,,,,
HGNC:31748,SCGB1D4,secretoglobin family 1D member 4,Approved,gene with protein product,404552,615062,,,,
HGNC:42735,SCGB1D5P,secretoglobin family 1D member 5, pseudogene,Approved,pseudogene,100874258,,,,
HGNC:7051,SCGB2A1,secretoglobin family 2A member 1,Approved,gene with protein product,4246,604398,,,,
HGNC:7050,SCGB2A2,secretoglobin family 2A member 2,Approved,gene with protein product,4250,605562,,,,
HGNC:31898,SCGB2B1P,secretoglobin family 2B member 1, pseudogene,Approved,pseudogene,112416061,,,,
HGNC:27616,SCGB2B2,secretoglobin family 2B member 2,Approved,gene with protein product,284402,615063,,,,
HGNC:31895,SCGB2B3P,secretoglobin family 2B member 3, pseudogene,Approved,pseudogene,100130342,,,,
HGNC:18384,SCGB3A1,secretoglobin family 3A member 1,Approved,gene with protein product,92304,606500,,,,
HGNC:18391,SCGB3A2,secretoglobin family 3A member 2,Approved,gene with protein product,117156,606531,,,,
HGNC:16941,SCGN,secretagogin, EF-hand calcium binding protein,Approved,gene with protein product,10590,609202,,,
HGNC:15678,SCHIP1,schwannomin interacting protein 1,Approved,gene with protein product,29970,619206,,,,
HGNC:48603,SCHLAP1,SWI/SNF complex antagonist associated with prostate cancer 1,Approved,RNA, long non-coding,101669767,615568,,,
HGNC:33504,SCIMP,SLP adaptor and CSK interacting membrane protein,Approved,gene with protein product,388325,614406,,,,
HGNC:21695,SCIN,scinderin,Approved,gene with protein product,85477,613416,,,,
HGNC:55341,SCIRT,stem cell inhibitory RNA transcript,Approved,RNA, long non-coding,101929705,,,,
HGNC:26406,SCLT1,sodium channel and clathrin linker 1,Approved,gene with protein product,132320,611399,,,,
HGNC:18161,SCLY,selenocysteine lyase,Approved,gene with protein product,51540,611056,,,,
HGNC:19003,SCMH1,Scm polycomb group protein homolog 1,Approved,gene with protein product,22955,616396,,,,
HGNC:55675,SCMH1-DT,SCMH1 divergent transcript,Approved,RNA, long non-coding,121847982,,,,
HGNC:10580,SCML1,Scm polycomb group protein like 1,Approved,gene with protein product,6322,300227,,,,
HGNC:10581,SCML2,Scm polycomb group protein like 2,Approved,gene with protein product,10389,300208,,,,
HGNC:44329,SCML2P1,SCML2 pseudogene 1,Approved,pseudogene,100421167,,,,,
HGNC:44330,SCML2P2,SCML2 pseudogene 2,Approved,pseudogene,100421172,,,,,
HGNC:21397,SCML4,Scm polycomb group protein like 4,Approved,gene with protein product,256380,,,,,
HGNC:10585,SCN1A,sodium voltage-gated channel alpha subunit 1,Approved,gene with protein product,6323,182389,,,,
HGNC:54069,SCN1A-AS1,SCN1A and SCN9A antisense RNA 1,Approved,RNA, long non-coding,101929680,,,,
HGNC:10586,SCN1B,sodium voltage-gated channel beta subunit 1,Approved,gene with protein product,6324,600235,,,,
HGNC:10588,SCN2A,sodium voltage-gated channel alpha subunit 2,Approved,gene with protein product,6326,182390,,,,
HGNC:10589,SCN2B,sodium voltage-gated channel beta subunit 2,Approved,gene with protein product,6327,601327,,,,
HGNC:10590,SCN3A,sodium voltage-gated channel alpha subunit 3,Approved,gene with protein product,6328,182391,,,,
HGNC:20665,SCN3B,sodium voltage-gated channel beta subunit 3,Approved,gene with protein product,55800,608214,,,,
HGNC:10591,SCN4A,sodium voltage-gated channel alpha subunit 4,Approved,gene with protein product,6329,603967,,,,
HGNC:10592,SCN4B,sodium voltage-gated channel beta subunit 4,Approved,gene with protein product,6330,608256,,,,
HGNC:10593,SCN5A,sodium voltage-gated channel alpha subunit 5,Approved,gene with protein product,6331,600163,,,,
HGNC:10594,SCN7A,sodium voltage-gated channel alpha subunit 7,Approved,gene with protein product,6332,182392,,,,
HGNC:10596,SCN8A,sodium voltage-gated channel alpha subunit 8,Approved,gene with protein product,6334,600702,,,,
HGNC:10597,SCN9A,sodium voltage-gated channel alpha subunit 9,Approved,gene with protein product,6335,603415,,,,
HGNC:10582,SCN10A,sodium voltage-gated channel alpha subunit 10,Approved,gene with protein product,6336,604427,,,,
HGNC:10583,SCN11A,sodium voltage-gated channel alpha subunit 11,Approved,gene with protein product,11280,604385,,,,
HGNC:23136,SCNM1,sodium channel modifier 1,Approved,gene with protein product,79005,608095,,,,
HGNC:10599,SCNN1A,sodium channel epithelial 1 subunit alpha,Approved,gene with protein product,6337,600228,,,,
HGNC:10600,SCNN1B,sodium channel epithelial 1 subunit beta,Approved,gene with protein product,6338,600760,,,,
HGNC:10601,SCNN1D,sodium channel epithelial 1 subunit delta,Approved,gene with protein product,6339,601328,,,,
HGNC:10602,SCNN1G,sodium channel epithelial 1 subunit gamma,Approved,gene with protein product,6340,600761,,,,
HGNC:10603,SCO1,synthesis of cytochrome C oxidase 1,Approved,gene with protein product,6341,603644,,,,
HGNC:10604,SCO2,synthesis of cytochrome C oxidase 2,Approved,gene with protein product,9997,604272,,,,
HGNC:20335,SCOC,short coiled-coil protein,Approved,gene with protein product,60592,,,,,
HGNC:50601,SCOC-AS1,SCOC antisense RNA 1,Approved,RNA, long non-coding,100129858,,,,
HGNC:20339,SCOCP1,short coiled-coil protein pseudogene 1,Approved,pseudogene,317767,,,,,
HGNC:10606,SCP2,sterol carrier protein 2,Approved,gene with protein product,6342,184755,,,,
HGNC:16211,SCP2D1,SCP2 sterol binding domain containing 1,Approved,gene with protein product,140856,,,,,
HGNC:16210,SCP2D1-AS1,SCP2D1 antisense RNA 1,Approved,RNA, long non-coding,100128496,,,,
HGNC:29507,SCPEP1,serine carboxypeptidase 1,Approved,gene with protein product,59342,619723,,,,
HGNC:17036,SCRG1,stimulator of chondrogenesis 1,Approved,gene with protein product,11341,603163,,,,
HGNC:30377,SCRIB,scribble planar cell polarity protein,Approved,gene with protein product,23513,607733,,,,
HGNC:22192,SCRN1,secernin 1,Approved,gene with protein product,9805,614965,,,,
HGNC:30381,SCRN2,secernin 2,Approved,gene with protein product,90507,614966,,,,
HGNC:30382,SCRN3,secernin 3,Approved,gene with protein product,79634,614967,,,,
HGNC:15950,SCRT1,scratch family transcriptional repressor 1,Approved,gene with protein product,83482,605858,,,,
HGNC:15952,SCRT2,scratch family transcriptional repressor 2,Approved,gene with protein product,85508,,,,,
HGNC:10607,SCT,secretin,Approved,gene with protein product,6343,182099,,,,
HGNC:10608,SCTR,secretin receptor,Approved,gene with protein product,6344,182098,,,,
HGNC:40516,SCTR-AS1,SCTR antisense RNA 1,Approved,RNA, long non-coding,107105282,,,,
HGNC:13441,SCUBE1,signal peptide, CUB domain and EGF like domain containing 1,Approved,gene with protein product,80274,611746,,,
HGNC:40635,SCUBE1-AS1,SCUBE1 antisense RNA 1,Approved,RNA, long non-coding,101927447,,,,
HGNC:40633,SCUBE1-AS2,SCUBE1 antisense RNA 2,Approved,RNA, long non-coding,105373051,,,,
